if youre into watching near on two hours of bored foul mouthed florida teens having sex doing drugs having sex listening to eminem having sex playing video games having sex and killing one of their peers then bully s for you based on jim schutzes novelization of a true life event bully charts the story of a handful of disenchanted teenagers who in murdered their high school bully in cold calculated blood the film could have provided fascinating insights into what turned these aimless kids into premeditated killers in the hands of controversial director larry clark kids however it has less to say about its subject matter and more to say about the filmmakers pornographic proclivities in terms of the incident and what provoked it bully stirs up nothing new the high schoolers are presented as a uniformly screwed up lot bored with life not much ambition promiscuous profane the bully in question bobby kent nick stahl is certainly an unpleasant piece of work but he doesnt exactly tower over his colleagues in the pathological department he hounds and harries and humiliates his best friend marty played by brad renfro and martys girlfriend lisa rachel miner doesnt care for it at all and comes up with the idea of killing bobby simply remove him from the equation marty and lisa and a handful of their promiscuous profane and stoner friends plus a recruited hit man lure bobby to a swamp one night stab him beat him over the head with a baseball bat and dump him into the canal where the sand crabs and the gators presumably finish him off theres no remorse the next day theyre talking about it as openly as a homework assignment they did it because they wanted to and because they could whats most troubling about the film however isnt the unsettling subject matter and the matter of fact way these young people go about eliminating one of their own but the way in which clark is constantly distracted by his own material not only is the nudity plentiful and graphic in bully but theres also an uneasy exploitative feel to it gratuitous crotch shots abound one of which makes the zipper cut away in theres something about mary look like the height of subtlety clark is so pre occupied with his female predominantly leads that you forget at times what this movie is supposed to be about the stripping bare literally and figuratively of these actors who are after all playing underage teenagers becomes harder to watch over time as you begin to feel for them and question the motives of the man behind the camera the conclusion of bully offers up literal snapshots of information about the sentences imposed on each of the protagonists for their involvement in the crime its a short sequence of stills heather years ali years lisa life imprisonment for example but its infinitely more telling than the minutes of rampant unpleasantness that precedes it bully aims for truth exploits it shamelessly then bludgeons it to death, 0
among multitude of erotic thrillers that had been released in the early s woman of desire is interesting only because it was directed by robert ginty star of the b grade action films of the previous decade those who tend not to be nostalgic about s can find very good reason in the type of movies that made ginty the star as director ginty did very little to improve that impression the protagonist of the movie is jack played by jeff fahey yacht skipper that falls madly in love with christina ford played by bo derek however she has relationship with rich and powerful jonathan ashby steven bauer one stormy night the tragedy occurs and jack is accused of rape and murder however his good friend walter j hill robert mitchum happens to be very good lawyer so jack might even prove his innocence in the end belonging more to the genre of courtroom drama than erotic thriller woman of desire distinguishes itself from similar films by having almost all characters behaving like total idiots unfortunately this film isnt comedy and any laugh is unintentional the characters are totally antipathetic and irritating and soon we stop caring what would happen to them the actors that play them dont help either that is especially the case with jeff fahey whose jack is so stupid that even the character played by fahey in lawnmower man looks like a genius in comparison his partner bo derek on the other hand shows that she didnt age enough to cease being the sex goddess but that is small compensation for her apparent lack of acting talents ginty on the other hand tries to bring some life in the movie by using many flashbacks and strange angles of shooting but in the end it gets only irritating to the already bored and dissatisfied viewer, 0
various films seen at the seattle film festival its all truethree men on a raft u s a director orson welles a recently uncovered one fourth of orson welles planned docu drama of amazing stories around the world named its all true this short dealt with welles attempts to document the actions of several brazilian fisherman in who had become folk heroes for their fantastic voyage to rio on a raft while several clips of the film are seen the short tends to spend more time trying to recount welles attempts to film it despite studio problems a staggering workload and extremely ill fortune on the set impressive photography but really only interesting to film historians sadie thompson u s a director raoul walsh screenwriter raoul walsh from the john colton play rain based on w somerset maughams story miss thompson cast gloria swanson raoul walsh lionel barrymore silent after the discussion of the newly restored version of frank capras lost horizon where several scenes had been restored using stills i was interested to see sadie thompson where the last minutes of the film had been destroyed many years ago this is the silent version of the somerset maugham short story miss thompson this is one of the most skillful silent films i have ever seen little awkwardness and a very clever script the actors gloria swanson raoul walsh who also directed and wrote the screenplay and especially lionel barrymore as the hypocritical reformer who supposedly wants to save sadies soul but really wants to get her between the sheets is the absolute epitome of sanctimonious scoundrel swanson adds real life to the character adding an worldly affectionate air to the bawdy sadie unfortunately the ending is rather poorly tied up it is difficult to know whether this is due to the lack of live action film or the original script the happy ending seems particularly poorly tied on i cannot believe maughams short story ended with sadie and our hero moving to australia the stills are expected to fill in a conclusion weve been waiting an hour and a half for still its entertaining right up to the end certainly barrymores incredibly hammy performance which nonetheless works perhaps due to the silent screen is a must for anyone who is fed up with the actions of the falwells bakkers and robertses of the religious worlds a c movie worth if you can find it the pied piper czechoslovakia director jim barta screenwriter kamil piza this is an animated film from czechoslovakia that is definitely not for kids it tells the old folk tale of the pied piper with a twist ending i find highly appropriate and with a lot of political comment along with it perhaps economic content is a better word it certainly doesnt show capitalism in a good light nor human nature nor anything else for that matter as you may have guessed this is not a tgif film this is the kind of film you are glad is over not that it wasnt interesting for technical reasons this is stop animation that is very well done all the puppets have been carefully carved out of walnuts except for the animated stuffed rats boy sounds like a real comedy vehicle doesnt it add onto that set design that makes the cabinet of doctor caligari absolutely cheerful in comparison and you have something to give the wee ones and some of the mentally unstable larger folk to keep them up at night some gore dont bring children to this one dont bring adults to this one unless theyre fascinated by puppetry andor hate capitalism so badly they enjoy seeing wooden puppets raped blech no fun whatsoever meier west germany directorscreenwriter peter timm cast rainier grenkowitz nadja engelbrecht alexander hauff thomas besvater sub titled this film takes us back and forth over the east germanwest german border with meier an east german wallpaperer whose father in the west dies and leaves him a good deal of money his uncle also in the west sneaks meier out of the country unknown to the east germans meier however is less than thrilled his girlfriend his friends and his job which he likes all exist in east germany after a round the world trip his boss thinks hes on leave in bulgaria meier starts visiting east germany on day visas with a fake id and uses his money and his connections to the west to buy his girlfriend presents and bring credit to his work crews work while everyone thinks hes still living in east germany of course something goes wrong and the ending is very funny but it takes the film too long to get there the humor is spread too thin and much of the plot is too obvious as is the acting still a good concept for the comedy and the last five minutes are pretty funny c the right hand man australia director di drew screenplay helen hodgman cast rupert everett hugo weaving arthur dignam jennifer claire catherine mcclements after a lifetime of movie going and about four years of attending the seattle international film festival ive learned several rules which while not absolute should certainly be given deference to be wary of french comedies these people like jerry lewis ken russell is never going to grow up no matter how long you wait any film where siff associate director gary tucker refers to the lead as old pouty lips is probably not worth watching when an australian film only awards credit is best cinematography watch out australia has good cinematographers up the whazoo but since weir and miller left for foreign shores finding a good script or director seems to be a difficult not impossible witness malcolm last year task well i ignored rules last night and sat through a film that should be in the golden turkey awards its as if the director was trying to do one of those classic romance stories that were done in the s about tragedy among the gentry and falling in love with people below your station and horses lots and lots of horses the film opens with a stallion mounting a mare under the direction of her ladyship which i guess is some kind of foreshadowing because the missus of the house wants to have her son produce an heir unfortunately said son a reckless idiot who faints at the very worst times kills his father and loses an arm during a racing accident highlights include the amputation sequence the doctors daughter who has the hots for the son tasting his urine for a diagnosis their tender kissing with a window between them while its raining youd think a woman studying medicine would know better the photography is good but i kept wishing for bw everything seems sepia colored anyway actually i wished i was watching swimming to cambodia instead but thats life grade z avoid like the plague unless youre looking for inadvertent yuks, 0
out of sight director steven sorderbergh baffles the hell out of us all in the limey a cold uninvolving confusing new thriller though the plot description may at first seem like it came from the pen of elmore leonard author of out of sight as well as jackie brown get shorty and pulp fiction after you watch it you realize that its not nearly good enough in an aggressively non linear fashion the limey li mey noun an english gentleman tells the story of wilson terrence stamp a british ex con just released from a year stint in prison for armed robbery he has come to the us to seek vengeance for the death of his daughter jenny he doesnt know much about the circumstances of her demise all he has is a name terry valentine valentine was jennys former boyfriend a wealthy and corrupt record executive hes played by peter fonda in his first major role since the terrific ulees gold in seeking valentines reclusive place of residence turns out to be no easy task for wilson he finally finds the impressive abode high in the mountains and sneaks in just as valentine is having a big party he winds up breaking his cover eventually setting off valentines head of security and valentine himself who decides to run for it what a mess i have no problem when films refuse to be constricted by the linearity of time pulp fiction which twisted time every which way was a masterpiece but i do take exception to movies that decide to play around with it for no reason other than to confuse the viewer the limey does exactly that the plot is permeated with flashbacks flash forwards and what can only be described as random time travel without any evident purpose there is no method to this movies madness it uses a fancy way to tell a story that would be better off told more conventionally and more comprehendably the plot isnt particularly interesting in the first place traditional mildly hackneyed and not very involving this is a sort of brooding film our protagonist doesnt speak much and the action sequences are done with an annoyingly perfunctory attitude i felt like the director wasnt very interested in the proceedings himself almost like he made this film for a paycheck ditto for the editing which seems to be deliberately sloppy and unpleasant sixties icon terrence stamp manages to at least be menacing as the aging criminal hes not much in the way of stature but he has a surprisingly imposing physical presence that works to his advantage here peter fonda is an unbelievably underrated actor hes shy quiet but always effective hes adept at conveying emotions through speech rather than expression his feelings dont always show on his face by you can always tell what they are this is basically a conventional thriller told in a pretentiously bizarre fashion why soderbergh couldnt just parrot down and tell a story i dont know but what he does do certainly doesnt work the result is a wild cornucopia of images that amount to precisely nil even the action scenes dont work may have signified the death of the traditional act one act two act three storyline but obviously some movies have not yet transcended it shall we go back to basics, 0
hong kong cinema has been going through a bad spell the last few productions have been effect laded action adventures that combine both the best and worst of american filmmaking with the same qualities of hong kong films in a nutshell the current crop of films from hong kong has been maddeningly convoluted and visually sumptuous with the one time british colony reverting back to mainland ownership a lot of hong kongs best talents have crossed the pacific to work on u s productions such talents as jackie chan rush hour chow yun fat anna the king the corrupter and yuen woo ping the matrix have all moved into the budget bloated world of hollywood filmmaking with mixed results now we can add two other hong kong filmmakers to the mix with star jet li and director and fight choreographer corey yuen kwai unfortunately romeo must die bears all the trademarks of a typical hollywood action film and none of hong kongs rhythms the film opens in a nightclub as an asian couple is necking enter a group of chinese gangsters led by kai sing russell wong kai confronts po sing jon kit lee the son of kais boss and leader of the local chinese family a battle breaks out between the bodyguards of the club and kai who handily kicks and punches his opponents down its not until club owner silk rapper dmx bears down on kai and his henchmen that the fight ends the following morning po sing is found dead suspicions escalate as issac oday delroy lindo is told of the murder his concern that the war between his and the chinese family may explode and ruin his plans to move out of the business of corruption and into a legitimate venture issac implores his chief of security mac issiah washington to watch after his son and daughter the scene shifts to a prison in china where han sing jet li learns of his brothers murder he fights with the guards and is dragged off to be disciplined hung upside down by one foot han recovers and battle his way out of custody in a blistering display of fight choreography and stunt work escaping to the u s han sets out to find the person responsible for his brothers death romeo must die is in many ways a fun film it is both absurd and assured the basic plot of a gangster wanting to become legitimate echoes the godfather the relationship between jet lis han and aaliyahs trish oday reminds us of abel ferreras china girl except that romeo must dies couple never once exchange more than a loving glance towards one another their romance is much more puritanical than any other romance in film history the performances are adequate if not fully acceptable li of course has the showiest part having to express both an innocents and steadfast determination allayah in her feature film debut manages to carry what little is asked of her with a certain style and grace its obvious that the camera loves her and she is very photogenic but still the part is under written in such a way that even a poor performance would not have affected it delro lindo as issac oday carries himself well in the film an unsung and under appreciated actor mr lindo turns out the films best performance the other performers are all adequate in what the script asks of them except for d b woodside as issacs son colin the performance is undirected with the character changing his tone and demeanor in accordance with whatever location he is in an unfocused performance that should have been reigned in and or better written first time director andrzej bartkowiak does a workmanlike job in handling the film having a career as one of the industrys best cinematographers bartkiwiak knows how to set up his shots and romeo must die does look good but the pacing of the film is lethargic only coming to a semblance of life during the fight scenes the script by eric bernt and john jarrell is not focused in such a way that we can care about the characters or the situations they are in the big gambit of buying up waterfront property to facilitate the building of a sports center for a nfl team is needlessly confusing and of course the common practice of one character being the comic relief of the film becomes painfully obvious here as anthony anderson as allayahs bodyguard maurice has no comic timing whatsoever the best things about the film are its fight scenes jet li is a master of these intricate physical battles one needs only to see his film fist of legend to understand that the man is without peer in the realm of martial art combat here jet is given the opportunity to show off in a way that lethal weapon jets u s debut didnt allow unfortunately a lot of jets fights are aided with computer effects that detract from his ability and precision also romeo must die must be noted as having the most singularly useless effect ever committed to film and that is an x ray effect that appears three times during the course of the film showing the effect of bone crushing blows on an opponent obviously a homage to the famed x ray scene from sonny chibas streetfighter the scenes here are just pointless and interfere with the pacing of the film its as if the film has stopped and a video game has been inserted one problem though about the fight scenes those that are familiar with hong kong action know that even though the films are fantasies and are as removed from reality as any anime or cartoon they do have an internal rhythm to them a heartbeat so to speak in their choreography the fight scenes in a hong kong film breath with an emotional resonance this is created by the performance the direction and the editing here in romeo must die there is no staccato every fight scene even though technically adroit and amazing becomes boring as the editing both cuts away from battle at hand and simple follows a set pattern the rhythm is monotonous a hong kong film has a tempo that changes heightening its emotional impact rmd is limited to a standard tempo not allowing for any emotional content whatsoever a fine example of this difference can be found by examining a couple of jackie chans films watch the restaurant fight from the film rush hour and notice that the context of the fight while technically amazing is rather flat the framing and cut always do not help now look at the warehouse fight from rumble in the bronx there you have a heartbeat and emotional draw that doesnt let the audience catch its breath the stops and pauses for dramatic effect work perfectly causing the viewer to be both astounded and flabbergasted here in romeo must die the fight scenes have no more emotional content or character than any john wayne barroom brawl jet li is a grand and personable screen presence its a shame that his full talents were not used to full effect here one day filmmakers here in the u s will stop making films by the numbers and start to embrace the style and emotion that has made hong kong action pictures such a commodity until then well be left with emotionally hollow product like the replacement killer and currently romeo must die, 0
supposedly based on a true story in which the british drive to build a rail bridge deep in africa grinds to a halt after a pair of lions start killing off the workers in john patterson val kilmer the bridge building expert set to oversee the operation tried to rid his operation of the lions but fails a world renound hunter remington michael douglas is called in and the battle man against lion begins this film has a great soundtrack and wonderful scenery the acting is not too bad except the characters are all so thin we only see one side of each character kilmer is a bridge builder and thats all we see him as these lions kill dozens of his men and he doesnt even appear to be too upset about it and the plot its jaws but with lions again were presented with an animal that behaves not at all as it should it appears to kill men because it just likes too why who knows i guess there wouldnt be much of a story if it didnt the problem is that there isnt much of a story even though it does, 0
so ask yourself what mm eight millimeter is really all about is it about a wholesome surveillance man who loses sight of his values after becoming enmeshed in the seedy sleazy underworld of hardcore pornography is it about the business itself how bubbling just beneath the surface of big town americana theres a sordid world of sick and depraved people who wont necessarily stop short of murder in order to satisfy their sick and twisted desires or is it about those who can those who are in a position to influence the making of the kinds of films sick and demented people want to see im not talking about snuff films supposed documentaries of victims being brutalized and killed on camera im talking about films like mm and its director joel schumacher with a recent run of big budget movies to his credit batman robin a time to kill batman forever the client schumacher certainly has that kind of influence is mm something you really want to see probably not the first two thirds of mm unwind as a fairly conventional missing persons drama albeit with a particularly unsavory core then as its been threatening all along the film explodes into violence and just when you think its finally over schumacher tags on a ridiculous self righteous finale that drags the whole unpleasant experience down even further trust me there are better ways to waste two hours of your life nicolas snake eyes cage plays private investigator tom welles who is hired by a wealthy philadelphia widow to determine whether a reel of film found in her late husbands safe documents a young girls murder welles goes about his assignment rather matter of factly and the pieces of the puzzle fall into place rather neatly almost as if you dont need any specialized skills or training to do this welles certainly makes it look easy and cops obviously never look in toilet tanks for clues the deeper welles digs into his investigation the more obsessed he becomes like george c scott in paul schraders hardcore occasionally a little flickering sound whirs in his head like sprockets winding through a film projector reminding him of his unpleasant task there are hints that this is taking its toll on his lovely wife played by catherine keener who is frustrated by her husband spending all of his time in cleveland rather than in their ugly split level home in harrisburg pa mm doesnt condemn or condone its subject matter it just exploits it the irony of course is that schumacher and seven scribe andrew kevin walkers vision of life in the snuff lane is limited by what they can show in an r rated first run hollywood product so we only see snippets of snuff and a lot more footage of nicolas cage covering his face in horror later its the turn of joaquin phoenix whos quite good and by far the films most interesting character as adult bookstore flunky max california to cover his face as the horrid thing is screened over and over again all this to get to the familiar yet offensive revelation that sexual deviants are not indeed monsters but everyday people like you and me neither super nor standard mm is shocking only in its banality, 0
im currently accepting all future names for drew barrymore characters in the wedding singer she was julia gulia in never been kissed shes josie grossie future db character names include janet granite janey grainy and for that nc project in the works jo jo aw forget it ill stick to my day job this is a teen movie all right except the main characters arent teens drew barrymore is a copy editor at the chicago sun times who gets her big break as a reporter only its very clear from the onset that she lacks the toughness and the pushy extravertedness that marks the best of reporters the story shes covering is not really a story but a story in the making she is to return to high school as a student and explain whats really going on the irony is that drews character was such a dweeb first time around that she is terrified at going back when she does she says the wrong things wears the wrong clothes and projects the i know the answer in class that popular kids or at least popular kids in the movies reject at least she befriends nerdy aldys joan of arcs leelee sobieski watch for her who turns out to be more beautiful than those who are supposed to be more beautiful than her what works drews geeky old self after a start in films that was headline driven and a nadir of roles that had her play the sluttish character its a surprise to see her with bad hair big glasses and braces its very funny what doesnt work drews geeky new self come on nobody dresses as bad as she does couldnt she just go to the gap and take suggestions had she dressed like princess leia it would have been better the comedy is supposed to progress when drews younger brother played with zest by david arquette reenlists to jump start his baseball career now how in the world can somebody as nerdy but in a funny way as he can be the most popular kid in the school in a day the dialogue in the film is well an embarrassment her co workers molly shannon john c reilly and gary marshall are in terminal hyper drive her teenage peers except sobieski are so inept and stupid that theres little bite from them couldnt the filmmakers watch heathers first lastly i am proud to say that i caught a significant gaffe in the film if you see the film youd know what im talking about drew walks into a bar has her hand stamped and over the night associates with some rastafarians with some delicious um cake she goes wild sleeps in late when she wakes she rushes off to school without showering without noticing that her head lying on her stamped hand all night has transferred part of the stamps image to her forehead spelling loser funny eh except that the hand would have transferred that image backwords, 0
from the director of the nightmare before christmas it said in the previews which im guessing was said to get people to go see the movie obviously it hasnt worked since the million dollar movie has yet to break million to each its own however since monkey bone is not only a bad movie all together but technically well made a tragic waste of talent and incredible visual effects stu miley is the genius behind the new phenomena monkey bone a crude comic strip that everyone wants to merchandise they go to great links to get it as well including dollars that let out fart powder when stu and his girlfriend julie bridget fonda are in a freak car accident youll see stu goes into a coma and while in his coma stu travels to im guessing dark town where all the characters in dreams come to life people are stuck in this town with their nightmares roaming around them when stu spots monkey bone whom he really cant stand he tries to keep him under control making a new friend kitty rose mcgowan he learns that if he gets an exit pass from death he can go back up and live his life when monkey bone and stu steal a pass monkey bone becomes a trader and takes it and goes into stus body now monkey bone must get everyone to buy these dolls with nightmare powder so everyone has nightmares or something like that rather complex in fact more than it needs to be monkey bone had potential in the script and even the story what is considerably noticeable is the gaping plot holes and lack of character development for instance we really dont get to know who stu or julie are so why should we even care kitty played well by rose mcgowan ha a story behind her but we are not given a chance to know her the cast is decent however brendan fraser seems to be enjoying himself in the role as stu miley but becomes awfully annoying when monkey bone takes over his body bridget fonda is dreary and seems to bring the film to a screeching halt her performance is bad and she seems miscast dave foley isnt given enough to do as well as will graces megan mullally who can be funny the standout performance is the voice of nick turturro as monkey bone himself he is very funny and entertaining and really keeps the film from being a total bust the special effects of monkey bone is what might really bring in some curious viewers these special effects are highly effective and nice to look at with the eyes some of them are believable and some unbelievable for monkey bone he seems to be like stuart little you really dont realize that he is animated but on occasion it sneaks up on you the direction by henry selick is good but at times he doesnt know what kind of film he wants to make and the ending climax falls off the cliff its too bad really monkey bone could have been a real good movie but with its heavily done hack job and lack of character development it just sinks when the end credits role for those curious however it might be worth the rental but other than that avoid this one, 0
quest for camelot is warner bros first feature length fully animated attempt to steal clout from disneys cartoon empire but the mouse has no reason to be worried the only other recent challenger to their throne was last falls promising if flawed th century fox production anastasia but disneys hercules with its lively cast and colorful palate had her beat hands down when it came time to crown s best piece of animation this year its no contest as quest for camelot is pretty much dead on arrival even the magic kingdom at its most mediocre thatd be pocahontas for those of you keeping score isnt nearly as dull as this the story revolves around the adventures of free spirited kayley voiced by jessalyn gilsig the early teen daughter of a belated knight from king arthurs round table kayleys only dream is to follow in her fathers footsteps and she gets her chance when evil warlord ruber gary oldman an ex round table member gone bad steals arthurs magical sword excalibur and accidentally loses it in a dangerous booby trapped forest with the help of hunky blind timberland dweller garrett carey elwes and a two headed dragon eric idle and don rickles thats always arguing with itself kayley just might be able to break the medieval sexist mold and prove her worth as a fighter on arthurs side quest for camelot is missing pure showmanship an essential element if its ever expected to climb to the high ranks of disney theres nothing here that differentiates quest from something youd see on any given saturday morning cartoon subpar animation instantly forgettable songs poorly integrated computerized footage compare kayley and garretts run in with the angry ogre to hercs battle with the hydra i rest my case even the characters stink none of them are remotely interesting so much that the film becomes a race to see which one can out bland the others in the end its a tie they all win that dragons comedy shtick is awfully cloying but at least it shows signs of a pulse at least fans of the early s tgif television line up will be thrilled to find jaleel urkel white and bronson balki pinchot sharing the same footage a few scenes are nicely realized though im at a loss to recall enough to be specific and the actors providing the voice talent are enthusiastic though most are paired up with singers who dont sound a thing like them for their big musical moments jane seymour and celine dion but one must strain through too much of this mess to find the good aside from the fact that children will probably be as bored watching this as adults quest for camelot s most grievous error is its complete lack of personality and personality we learn from this mess goes a very long way, 0
